application_id,candidate_id,req_id,stage,stage_enter_date,stage_exit_date
A400632,C3507,R2039,Screen,2025-08-10,2025-08-12
A400633,C3508,R2001,Applied,2025-10-23,2025-10-28
A400633,C3508,R2001,Screen,2025-10-28,2025-11-08
A400633,C3508,R2001,Rejected,2025-11-08,2025-11-14
A400634,C3509,R2033,Applied,2025-05-17,2025-05-27
A400634,C3509,R2033,Screen,2025-05-27,2025-06-05
A400635,C3509,R2031,Applied,2025-11-19,2025-11-20
A400636,C3510,R2008,Applied,2025-12-21,2025-12-27
A400636,C3510,R2008,Screen,2025-12-27,2026-01-01
A400636,C3510,R2008,Interview,2026-01-01,2026-01-11
A400636,C3510,R2008,Offer,2026-01-11,2026-01-16
A400636,C3510,R2008,Hired,2026-01-16,2026-01-18
A400637,C3511,R2042,Applied,2025-05-01,2025-05-08
A400637,C3511,R2042,Screen,2025-05-08,2025-05-13
A400637,C3511,R2042,Rejected,2025-05-13,2025-05-17
A400638,C3512,R2034,Applied,2025-10-03,2025-10-11
A400638,C3512,R2034,Screen,2025-10-11,2025-10-21
A400639,C3513,R2010,Applied,2025-12-11,2025-12-15
A400640,C3514,R2037,Applied,2025-11-24,2025-12-06
A400640,C3514,R2037,Screen,2025-12-06,2025-12-16
A400641,C3515,R2043,Applied,2025-10-24,2025-11-02
A400642,C3516,R2030,Applied,2025-05-18,2025-05-19
A400642,C3516,R2030,Screen,2025-05-19,2025-05-27
A400642,C3516,R2030,Rejected,2025-05-27,2025-06-07
A400643,C3516,R2024,Applied,2025-10-26,2025-11-05
A400643,C3516,R2024,Screen,2025-11-05,2025-11-15
A400643,C3516,R2024,Interview,2025-11-15,2025-11-22
A400644,C3517,R2017,Applied,2025-07-23,2025-07-30
A400644,C3517,R2017,Screen,2025-07-30,2025-08-07
A400644,C3517,R2017,Rejected,2025-08-07,2025-08-11
A400645,C3518,R2027,Applied,2025-04-07,2025-04-19
A400646,C3519,R2010,Applied,2025-08-22,2025-08-29
A400646,C3519,R2010,Screen,2025-08-29,2025-09-01
A400646,C3519,R2010,Interview,2025-09-01,2025-09-08
A400646,C3519,R2010,Rejected,2025-09-08,2025-09-19
A400647,C3519,R2017,Applied,2025-11-03,2025-11-15
A400647,C3519,R2017,Screen,2025-11-15,2025-11-21
A400647,C3519,R2017,Interview,2025-11-21,2025-12-02
A400647,C3519,R2017,Offer,2025-12-02,2025-12-07
A400647,C3519,R2017,Rejected,2025-12-07,2025-12-14
A400648,C3520,R2041,Applied,2025-06-19,2025-06-21
A400648,C3520,R2041,Screen,2025-06-21,2025-06-23
A400648,C3520,R2041,Interview,2025-06-23,2025-07-02
A400648,C3520,R2041,Rejected,2025-07-02,2025-07-05
A400649,C3520,R2015,Applied,2025-07-31,2025-08-09
A400650,C3521,R2038,Applied,2025-10-01,2025-10-06
A400650,C3521,R2038,Screen,2025-10-06,2025-10-15
A400651,C3522,R2007,Applied,2025-07-17,2025-07-25
A400651,C3522,R2007,Screen,2025-07-25,2025-07-26
A400652,C3523,R2000,Applied,2025-08-16,2025-08-25
A400652,C3523,R2000,Screen,2025-08-25,2025-09-06
A400653,C3523,R2038,Applied,2025-11-06,2025-11-16
A400653,C3523,R2038,Screen,2025-11-16,2025-11-28
A400653,C3523,R2038,Interview,2025-11-28,2025-12-01
A400653,C3523,R2038,Offer,2025-12-01,2025-12-09
A400653,C3523,R2038,Hired,2025-12-09,2025-12-18
A400654,C3524,R2018,Applied,2025-11-08,2025-11-16
A400654,C3524,R2018,Screen,2025-11-16,2025-11-19
A400654,C3524,R2018,Interview,2025-11-19,2025-11-30
A400654,C3524,R2018,Offer,2025-11-30,2025-12-09
A400654,C3524,R2018,Hired,2025-12-09,2025-12-18
A400655,C3525,R2044,Applied,2025-06-27,2025-06-29
A400655,C3525,R2044,Screen,2025-06-29,2025-07-06
A400655,C3525,R2044,Rejected,2025-07-06,2025-07-13
A400656,C3526,R2015,Applied,2025-10-16,2025-10-28
A400657,C3526,R2040,Applied,2025-10-25,2025-11-01
A400657,C3526,R2040,Screen,2025-11-01,2025-11-11
A400657,C3526,R2040,Rejected,2025-11-11,2025-11-16
A400658,C3527,R2020,Applied,2025-11-15,2025-11-24
A400658,C3527,R2020,Screen,2025-11-24,2025-12-01
A400658,C3527,R2020,Interview,2025-12-01,2025-12-13
A400658,C3527,R2020,Rejected,2025-12-13,2025-12-17
A400659,C3528,R2007,Applied,2025-12-05,2025-12-11
A400659,C3528,R2007,Screen,2025-12-11,2025-12-20
A400660,C3529,R2006,Applied,2025-11-05,2025-11-06
A400661,C3529,R2007,Applied,2025-11-27,2025-12-05
A400661,C3529,R2007,Screen,2025-12-05,2025-12-15
A400662,C3530,R2039,Applied,2025-07-18,2025-07-29
A400662,C3530,R2039,Screen,2025-07-29,2025-08-03
A400662,C3530,R2039,Rejected,2025-08-03,2025-08-13
A400663,C3531,R2005,Applied,2025-05-02,2025-05-06
A400663,C3531,R2005,Rejected,2025-05-06,2025-05-12
A400664,C3531,R2019,Applied,2025-10-09,2025-10-18
A400664,C3531,R2019,Screen,2025-10-18,2025-10-27
A400664,C3531,R2019,Rejected,2025-10-27,2025-11-08
A400665,C3532,R2026,Applied,2025-09-07,2025-09-17
A400665,C3532,R2026,Screen,2025-09-17,2025-09-23
A400665,C3532,R2026,Rejected,2025-09-23,2025-09-29
A400666,C3533,R2022,Applied,2025-07-27,2025-08-08
A400666,C3533,R2022,Screen,2025-08-08,2025-08-10
A400666,C3533,R2022,Interview,2025-08-10,2025-08-18
A400666,C3533,R2022,Rejected,2025-08-18,2025-08-20
A400667,C3533,R2032,Applied,2025-11-30,2025-12-04
A400668,C3534,R2004,Applied,2025-06-30,2025-07-11
A400668,C3534,R2004,Screen,2025-07-11,2025-07-20
A400668,C3534,R2004,Interview,2025-07-20,2025-07-24
A400668,C3534,R2004,Rejected,2025-07-24,2025-07-28
A400669,C3535,R2033,Applied,2025-06-10,2025-06-21
A400669,C3535,R2033,Screen,2025-06-21,2025-06-26
A400669,C3535,R2033,Rejected,2025-06-26,2025-06-27
A400670,C3536,R2016,Applied,2025-08-15,2025-08-24
A400671,C3537,R2012,Applied,2025-10-31,2025-11-10
A400671,C3537,R2012,Screen,2025-11-10,2025-11-16
A400671,C3537,R2012,Interview,2025-11-16,2025-11-26
A400671,C3537,R2012,Offer,2025-11-26,2025-11-27
A400671,C3537,R2012,Rejected,2025-11-27,2025-12-07
A400672,C3537,R2018,Applied,2025-09-09,2025-09-14
A400672,C3537,R2018,Screen,2025-09-14,2025-09-16
A400672,C3537,R2018,Rejected,2025-09-16,2025-09-25
A400673,C3538,R2022,Applied,2025-06-10,2025-06-12
A400673,C3538,R2022,Screen,2025-06-12,2025-06-21
A400673,C3538,R2022,Interview,2025-06-21,2025-07-02
A400674,C3539,R2044,Applied,2025-05-22,2025-05-29
A400675,C3540,R2003,Applied,2025-11-26,2025-11-28
A400676,C3540,R2013,Applied,2025-09-25,2025-10-01
A400677,C3541,R2019,Applied,2025-11-07,2025-11-09
A400677,C3541,R2019,Screen,2025-11-09,2025-11-10
A400678,C3541,R2030,Applied,2025-11-01,2025-11-05
A400679,C3542,R2021,Applied,2025-12-08,2025-12-18
A400679,C3542,R2021,Screen,2025-12-18,2025-12-29
A400679,C3542,R2021,Interview,2025-12-29,2025-12-31
A400679,C3542,R2021,Rejected,2025-12-31,2026-01-07
A400680,C3542,R2039,Applied,2025-07-29,2025-08-05
A400681,C3543,R2012,Applied,2025-11-10,2025-11-20
A400681,C3543,R2012,Screen,2025-11-20,2025-11-24
A400682,C3544,R2016,Applied,2025-06-12,2025-06-15
A400682,C3544,R2016,Rejected,2025-06-15,2025-06-16
A400683,C3545,R2003,Applied,2025-06-09,2025-06-10
A400683,C3545,R2003,Rejected,2025-06-10,2025-06-20
A400684,C3546,R2007,Applied,2025-08-02,2025-08-08
A400684,C3546,R2007,Screen,2025-08-08,2025-08-16
A400684,C3546,R2007,Interview,2025-08-16,2025-08-21
A400685,C3546,R2020,Applied,2025-11-14,2025-11-20
A400685,C3546,R2020,Screen,2025-11-20,2025-11-26
A400685,C3546,R2020,Interview,2025-11-26,2025-12-03
A400686,C3547,R2021,Applied,2025-10-12,2025-10-22
A400686,C3547,R2021,Screen,2025-10-22,2025-10-24
A400686,C3547,R2021,Rejected,2025-10-24,2025-10-30
A400687,C3547,R2019,Applied,2025-10-17,2025-10-21
A400687,C3547,R2019,Rejected,2025-10-21,2025-10-22
A400688,C3548,R2018,Applied,2025-12-12,2025-12-20
A400688,C3548,R2018,Screen,2025-12-20,2025-12-23
A400689,C3548,R2013,Applied,2025-11-09,2025-11-13
A400689,C3548,R2013,Screen,2025-11-13,2025-11-15
A400689,C3548,R2013,Interview,2025-11-15,2025-11-19
A400689,C3548,R2013,Rejected,2025-11-19,2025-11-21
A400690,C3549,R2022,Applied,2025-01-23,2025-02-01
A400690,C3549,R2022,Screen,2025-02-01,2025-02-09
A400691,C3550,R2034,Applied,2025-11-24,2025-11-30
A400691,C3550,R2034,Screen,2025-11-30,2025-12-06
A400692,C3551,R2042,Applied,2025-12-15,2025-12-26
A400692,C3551,R2042,Screen,2025-12-26,2025-12-29
A400692,C3551,R2042,Rejected,2025-12-29,2026-01-09
A400693,C3552,R2004,Applied,2025-08-23,2025-08-25
A400693,C3552,R2004,Screen,2025-08-25,2025-08-29
A400693,C3552,R2004,Interview,2025-08-29,2025-09-09
A400694,C3553,R2034,Applied,2025-09-20,2025-09-25
A400694,C3553,R2034,Screen,2025-09-25,2025-09-26
A400695,C3553,R2003,Applied,2025-12-14,2025-12-22
A400695,C3553,R2003,Screen,2025-12-22,2025-12-23
A400695,C3553,R2003,Interview,2025-12-23,2026-01-01
A400695,C3553,R2003,Offer,2026-01-01,2026-01-06
A400695,C3553,R2003,Hired,2026-01-06,2026-01-11
A400696,C3554,R2020,Applied,2025-11-01,2025-11-11
A400696,C3554,R2020,Screen,2025-11-11,2025-11-21
A400697,C3554,R2011,Applied,2025-10-27,2025-10-29
A400697,C3554,R2011,Screen,2025-10-29,2025-10-30
A400697,C3554,R2011,Interview,2025-10-30,2025-11-09
A400697,C3554,R2011,Rejected,2025-11-09,2025-11-18
A400698,C3555,R2038,Applied,2025-03-28,2025-03-30
A400698,C3555,R2038,Screen,2025-03-30,2025-03-31
A400698,C3555,R2038,Interview,2025-03-31,2025-04-12
A400699,C3556,R2027,Applied,2025-02-07,2025-02-15
A400700,C3557,R2021,Applied,2025-07-27,2025-07-31
A400700,C3557,R2021,Screen,2025-07-31,2025-08-02
A400700,C3557,R2021,Interview,2025-08-02,2025-08-04
A400700,C3557,R2021,Offer,2025-08-04,2025-08-16
A400700,C3557,R2021,Hired,2025-08-16,2025-08-22
A400701,C3558,R2026,Applied,2025-08-28,2025-09-06
A400701,C3558,R2026,Screen,2025-09-06,2025-09-10
A400701,C3558,R2026,Interview,2025-09-10,2025-09-17
A400701,C3558,R2026,Rejected,2025-09-17,2025-09-21
A400702,C3559,R2010,Applied,2025-05-22,2025-05-23
A400702,C3559,R2010,Screen,2025-05-23,2025-05-24
A400702,C3559,R2010,Interview,2025-05-24,2025-05-26
A400703,C3560,R2031,Applied,2025-12-14,2025-12-20
A400703,C3560,R2031,Screen,2025-12-20,2025-12-29
A400703,C3560,R2031,Rejected,2025-12-29,2026-01-10
A400704,C3561,R2014,Applied,2025-04-20,2025-04-29
A400704,C3561,R2014,Screen,2025-04-29,2025-04-30
A400704,C3561,R2014,Interview,2025-04-30,2025-05-02
A400704,C3561,R2014,Rejected,2025-05-02,2025-05-11
A400705,C3562,R2002,Applied,2025-07-31,2025-08-11
A400705,C3562,R2002,Screen,2025-08-11,2025-08-22
A400706,C3562,R2031,Applied,2025-12-10,2025-12-15
A400706,C3562,R2031,Screen,2025-12-15,2025-12-22
A400706,C3562,R2031,Interview,2025-12-22,2025-12-23
A400706,C3562,R2031,Rejected,2025-12-23,2025-12-28
A400707,C3563,R2039,Applied,2025-12-18,2025-12-29
A400707,C3563,R2039,Screen,2025-12-29,2026-01-09
A400707,C3563,R2039,Interview,2026-01-09,2026-01-15
A400707,C3563,R2039,Rejected,2026-01-15,2026-01-22
A400708,C3563,R2032,Applied,2025-10-28,2025-11-05
A400708,C3563,R2032,Screen,2025-11-05,2025-11-17
A400708,C3563,R2032,Interview,2025-11-17,2025-11-18
A400708,C3563,R2032,Offer,2025-11-18,2025-11-28
A400708,C3563,R2032,Hired,2025-11-28,2025-11-29
A400709,C3564,R2002,Applied,2025-09-30,2025-10-02
A400709,C3564,R2002,Screen,2025-10-02,2025-10-05
A400709,C3564,R2002,Interview,2025-10-05,2025-10-09
A400709,C3564,R2002,Rejected,2025-10-09,2025-10-12
A400710,C3564,R2038,Applied,2025-08-27,2025-08-31
A400710,C3564,R2038,Screen,2025-08-31,2025-09-01
A400710,C3564,R2038,Interview,2025-09-01,2025-09-10
A400711,C3565,R2005,Applied,2025-10-18,2025-10-20
A400711,C3565,R2005,Rejected,2025-10-20,2025-10-22
A400712,C3566,R2040,Applied,2025-10-30,2025-11-02
A400712,C3566,R2040,Screen,2025-11-02,2025-11-09
A400712,C3566,R2040,Interview,2025-11-09,2025-11-18
A400713,C3566,R2018,Applied,2025-08-31,2025-09-06
A400713,C3566,R2018,Screen,2025-09-06,2025-09-08
A400713,C3566,R2018,Interview,2025-09-08,2025-09-19
A400714,C3567,R2009,Applied,2025-06-23,2025-07-01
A400714,C3567,R2009,Screen,2025-07-01,2025-07-13
A400714,C3567,R2009,Interview,2025-07-13,2025-07-24
A400714,C3567,R2009,Offer,2025-07-24,2025-08-01
A400714,C3567,R2009,Hired,2025-08-01,2025-08-12
A400715,C3568,R2029,Applied,2025-12-20,2025-12-31
A400715,C3568,R2029,Screen,2025-12-31,2026-01-11
A400716,C3569,R2008,Applied,2025-09-18,2025-09-29
A400716,C3569,R2008,Rejected,2025-09-29,2025-10-02
A400717,C3570,R2024,Applied,2025-12-12,2025-12-18
A400718,C3571,R2027,Applied,2025-11-19,2025-11-28
A400719,C3572,R2013,Applied,2025-12-12,2025-12-19
A400719,C3572,R2013,Screen,2025-12-19,2025-12-31
A400719,C3572,R2013,Rejected,2025-12-31,2026-01-05
A400720,C3573,R2022,Applied,2025-10-22,2025-11-01
A400720,C3573,R2022,Rejected,2025-11-01,2025-11-08
A400721,C3573,R2030,Applied,2025-10-10,2025-10-11
A400721,C3573,R2030,Screen,2025-10-11,2025-10-12
A400722,C3574,R2003,Applied,2025-07-21,2025-07-27
A400722,C3574,R2003,Screen,2025-07-27,2025-07-29
A400722,C3574,R2003,Rejected,2025-07-29,2025-08-01
A400723,C3575,R2026,Applied,2025-03-17,2025-03-29
A400723,C3575,R2026,Screen,2025-03-29,2025-04-02
A400723,C3575,R2026,Interview,2025-04-02,2025-04-10
A400723,C3575,R2026,Rejected,2025-04-10,2025-04-11
A400724,C3576,R2002,Applied,2025-03-11,2025-03-20
A400724,C3576,R2002,Screen,2025-03-20,2025-03-26
A400725,C3577,R2012,Applied,2025-12-06,2025-12-13
A400725,C3577,R2012,Screen,2025-12-13,2025-12-18
A400725,C3577,R2012,Interview,2025-12-18,2025-12-29
A400725,C3577,R2012,Offer,2025-12-29,2025-12-30
A400725,C3577,R2012,Hired,2025-12-30,2026-01-04
A400726,C3577,R2037,Applied,2025-11-28,2025-12-01
A400726,C3577,R2037,Screen,2025-12-01,2025-12-13
A400726,C3577,R2037,Interview,2025-12-13,2025-12-17
A400727,C3578,R2006,Applied,2025-09-29,2025-10-07
A400727,C3578,R2006,Rejected,2025-10-07,2025-10-16
A400728,C3578,R2040,Applied,2025-10-24,2025-10-27
A400728,C3578,R2040,Screen,2025-10-27,2025-10-29
A400728,C3578,R2040,Interview,2025-10-29,2025-10-30
A400729,C3579,R2014,Applied,2025-04-29,2025-05-06
A400729,C3579,R2014,Screen,2025-05-06,2025-05-18
A400729,C3579,R2014,Rejected,2025-05-18,2025-05-19
A400730,C3579,R2040,Applied,2025-12-06,2025-12-18
A400730,C3579,R2040,Screen,2025-12-18,2025-12-25
A400730,C3579,R2040,Interview,2025-12-25,2025-12-30
A400730,C3579,R2040,Rejected,2025-12-30,2026-01-07
A400731,C3580,R2001,Applied,2025-10-12,2025-10-15
A400731,C3580,R2001,Screen,2025-10-15,2025-10-16
A400731,C3580,R2001,Interview,2025-10-16,2025-10-19
A400731,C3580,R2001,Offer,2025-10-19,2025-10-22
A400731,C3580,R2001,Rejected,2025-10-22,2025-10-30
A400732,C3581,R2017,Applied,2025-05-20,2025-05-31
A400732,C3581,R2017,Screen,2025-05-31,2025-06-11
A400733,C3582,R2008,Applied,2025-09-14,2025-09-19
A400733,C3582,R2008,Rejected,2025-09-19,2025-09-27
A400734,C3582,R2031,Applied,2025-12-14,2025-12-21
A400734,C3582,R2031,Screen,2025-12-21,2025-12-30
A400735,C3583,R2025,Applied,2025-10-12,2025-10-24
A400736,C3584,R2042,Applied,2025-09-17,2025-09-26
A400736,C3584,R2042,Screen,2025-09-26,2025-09-27
A400737,C3585,R2013,Applied,2025-08-23,2025-08-25
A400737,C3585,R2013,Screen,2025-08-25,2025-08-26
A400737,C3585,R2013,Rejected,2025-08-26,2025-09-07
A400738,C3585,R2023,Applied,2025-11-06,2025-11-10
A400738,C3585,R2023,Rejected,2025-11-10,2025-11-20
A400739,C3586,R2032,Applied,2025-10-26,2025-11-03
A400739,C3586,R2032,Screen,2025-11-03,2025-11-07
A400739,C3586,R2032,Rejected,2025-11-07,2025-11-19
A400740,C3586,R2018,Applied,2025-09-25,2025-10-02
A400740,C3586,R2018,Screen,2025-10-02,2025-10-10
A400740,C3586,R2018,Interview,2025-10-10,2025-10-15
A400741,C3587,R2038,Applied,2025-11-23,2025-11-29
A400742,C3588,R2029,Applied,2025-10-08,2025-10-14
A400742,C3588,R2029,Screen,2025-10-14,2025-10-21
A400742,C3588,R2029,Interview,2025-10-21,2025-10-31
A400742,C3588,R2029,Rejected,2025-10-31,2025-11-12
A400743,C3588,R2012,Applied,2025-12-04,2025-12-11
A400743,C3588,R2012,Screen,2025-12-11,2025-12-23
A400743,C3588,R2012,Interview,2025-12-23,2025-12-24
A400743,C3588,R2012,Rejected,2025-12-24,2025-12-28
A400744,C3589,R2001,Applied,2025-12-18,2025-12-26
A400744,C3589,R2001,Screen,2025-12-26,2025-12-31
A400744,C3589,R2001,Rejected,2025-12-31,2026-01-10
A400745,C3589,R2005,Applied,2025-08-29,2025-09-10
A400745,C3589,R2005,Screen,2025-09-10,2025-09-18
A400745,C3589,R2005,Interview,2025-09-18,2025-09-22
A400745,C3589,R2005,Offer,2025-09-22,2025-10-03
A400745,C3589,R2005,Hired,2025-10-03,2025-10-09
A400746,C3590,R2040,Applied,2025-11-01,2025-11-13
A400746,C3590,R2040,Rejected,2025-11-13,2025-11-25
A400747,C3590,R2043,Applied,2025-07-02,2025-07-09
A400747,C3590,R2043,Screen,2025-07-09,2025-07-21
A400747,C3590,R2043,Interview,2025-07-21,2025-07-24
A400748,C3591,R2018,Applied,2025-09-02,2025-09-11
A400748,C3591,R2018,Screen,2025-09-11,2025-09-15
A400748,C3591,R2018,Interview,2025-09-15,2025-09-25
A400748,C3591,R2018,Offer,2025-09-25,2025-10-05
A400748,C3591,R2018,Hired,2025-10-05,2025-10-09
A400749,C3592,R2027,Applied,2025-07-10,2025-07-16
A400749,C3592,R2027,Screen,2025-07-16,2025-07-23
A400749,C3592,R2027,Interview,2025-07-23,2025-08-04
A400749,C3592,R2027,Offer,2025-08-04,2025-08-10
A400749,C3592,R2027,Rejected,2025-08-10,2025-08-13
A400750,C3593,R2026,Applied,2025-03-02,2025-03-14
A400750,C3593,R2026,Screen,2025-03-14,2025-03-22
A400750,C3593,R2026,Interview,2025-03-22,2025-03-24
A400751,C3594,R2009,Applied,2025-03-02,2025-03-10
A400751,C3594,R2009,Screen,2025-03-10,2025-03-13
A400751,C3594,R2009,Rejected,2025-03-13,2025-03-21
A400752,C3595,R2003,Applied,2025-06-11,2025-06-19
A400752,C3595,R2003,Screen,2025-06-19,2025-06-21
A400752,C3595,R2003,Interview,2025-06-21,2025-06-23
A400753,C3596,R2005,Applied,2025-05-10,2025-05-14
A400753,C3596,R2005,Screen,2025-05-14,2025-05-15
A400754,C3597,R2020,Applied,2025-09-02,2025-09-04
A400755,C3598,R2019,Applied,2025-11-20,2025-12-01
A400755,C3598,R2019,Screen,2025-12-01,2025-12-12
A400755,C3598,R2019,Interview,2025-12-12,2025-12-20
A400756,C3598,R2010,Applied,2025-10-10,2025-10-16
A400756,C3598,R2010,Screen,2025-10-16,2025-10-19
A400756,C3598,R2010,Interview,2025-10-19,2025-10-20
A400757,C3599,R2022,Applied,2025-04-19,2025-04-24
A400757,C3599,R2022,Screen,2025-04-24,2025-04-27
A400758,C3599,R2023,Applied,2025-05-27,2025-05-28
A400758,C3599,R2023,Screen,2025-05-28,2025-06-01
A400758,C3599,R2023,Rejected,2025-06-01,2025-06-11
